video,arm,budget_pct,seed,n_frames,n_shots,n_windows,n_gold,n_admitted,M1,M2,M3,note
Assault010,H_shot1_mid,5.0,,16177,430,2,1022,808,1.0,0.05185909980430528,0.0655940594059406,floor=430/808 (53.2% of budget)
Assault010,I_shot2_mid,5.0,,16177,430,2,1022,808,1.0,0.05968688845401174,0.07549504950495049,floor=808/808 (100.0% of budget)
Assault010,C_uniform,10.0,,16177,430,2,1022,1617,1.0,0.09980430528375733,0.06307977736549165,
Assault010,D_random,10.0,0,16177,430,2,1022,1617,1.0,0.0949119373776908,0.05998763141620284,
Assault010,D_random,10.0,1,16177,430,2,1022,1617,1.0,0.1086105675146771,0.0686456400742115,
Assault010,D_random,10.0,2,16177,430,2,1022,1617,1.0,0.1086105675146771,0.0686456400742115,
Assault010,D_random,10.0,3,16177,430,2,1022,1617,1.0,0.08708414872798434,0.055040197897340756,
Assault010,D_random,10.0,4,16177,430,2,1022,1617,1.0,0.08512720156555773,0.05380333951762523,
Assault010,E_action_topk,10.0,,16177,430,2,1022,1617,1.0,0.18786692759295498,0.11873840445269017,R0 codec anchor at matched budget
Assault010,F_shot1_action,10.0,,16177,430,2,1022,1617,1.0,0.11448140900195694,0.07235621521335807,floor=430/1617 (26.6% of budget)
Assault010,G_shot2_action,10.0,,16177,430,2,1022,1617,1.0,0.11448140900195694,0.07235621521335807,floor=860/1617 (53.2% of budget)
Assault010,H_shot1_mid,10.0,,16177,430,2,1022,1617,1.0,0.10371819960861056,0.0655534941249227,floor=430/1617 (26.6% of budget)
Assault010,I_shot2_mid,10.0,,16177,430,2,1022,1617,1.0,0.10665362035225048,0.06740878169449598,floor=860/1617 (53.2% of budget)
Assault010,C_uniform,10.5,,16177,430,2,1022,1698,1.0,0.10469667318982387,0.06301531213191991,
Assault010,D_random,10.5,0,16177,430,2,1022,1698,1.0,0.09686888454011741,0.05830388692579505,
Assault010,D_random,10.5,1,16177,430,2,1022,1698,1.0,0.11448140900195694,0.06890459363957598,
Assault010,D_random,10.5,2,16177,430,2,1022,1698,1.0,0.11448140900195694,0.06890459363957598,
Assault010,D_random,10.5,3,16177,430,2,1022,1698,1.0,0.08904109589041095,0.0535924617196702,
Assault010,D_random,10.5,4,16177,430,2,1022,1698,1.0,0.08904109589041095,0.0535924617196702,
Assault010,E_action_topk,10.5,,16177,430,2,1022,1698,1.0,0.24853228962818003,0.14958775029446408,R0 codec anchor at matched budget
Assault010,F_shot1_action,10.5,,16177,430,2,1022,1698,1.0,0.12426614481409001,0.07479387514723204,floor=430/1698 (25.3% of budget)
Assault010,G_shot2_action,10.5,,16177,430,2,1022,1698,1.0,0.11643835616438356,0.07008244994110718,floor=860/1698 (50.6% of budget)
Assault010,H_shot1_mid,10.5,,16177,430,2,1022,1698,1.0,0.10763209393346379,0.06478209658421673,floor=430/1698 (25.3% of budget)
Assault010,I_shot2_mid,10.5,,16177,430,2,1022,1698,1.0,0.11056751467710371,0.06654888103651355,floor=860/1698 (50.6% of budget)
Assault010,C_uniform,20.0,,16177,430,2,1022,3235,1.0,0.20058708414872797,0.0633693972179289,
Assault010,D_random,20.0,0,16177,430,2,1022,3235,1.0,0.20645792563600782,0.06522411128284389,
Assault010,D_random,20.0,1,16177,430,2,1022,3235,1.0,0.22113502935420742,0.06986089644513138,
Assault010,D_random,20.0,2,16177,430,2,1022,3235,1.0,0.19863013698630136,0.06275115919629057,
Assault010,D_random,20.0,3,16177,430,2,1022,3235,1.0,0.18493150684931506,0.05842349304482226,
Assault010,D_random,20.0,4,16177,430,2,1022,3235,1.0,0.1917808219178082,0.060587326120556416,
Assault010,E_action_topk,20.0,,16177,430,2,1022,3235,1.0,0.5900195694716243,0.18639876352395673,R0 codec anchor at matched budget
Assault010,F_shot1_action,20.0,,16177,430,2,1022,3235,1.0,0.23972602739726026,0.07573415765069552,floor=430/3235 (13.3% of budget)
Assault010,G_shot2_action,20.0,,16177,430,2,1022,3235,1.0,0.23776908023483365,0.07511591962905718,floor=860/3235 (26.6% of budget)
Assault010,H_shot1_mid,20.0,,16177,430,2,1022,3235,1.0,0.2025440313111546,0.06398763523956723,floor=430/3235 (13.3% of budget)
Assault010,I_shot2_mid,20.0,,16177,430,2,1022,3235,1.0,0.2035225048923679,0.0642967542503864,floor=860/3235 (26.6% of budget)
Assault010,C_uniform,30.0,,16177,430,2,1022,4853,1.0,0.299412915851272,0.06305378116628889,
Assault010,D_random,30.0,0,16177,430,2,1022,4853,1.0,0.2974559686888454,0.06264166494951576,
Assault010,D_random,30.0,1,16177,430,2,1022,4853,1.0,0.32778864970645794,0.06902946630949928,
Assault010,D_random,30.0,2,16177,430,2,1022,4853,1.0,0.2896281800391389,0.060993200082423246,
Assault010,D_random,30.0,3,16177,430,2,1022,4853,1.0,0.2759295499021526,0.058108386565011334,
Assault010,D_random,30.0,4,16177,430,2,1022,4853,1.0,0.2945205479452055,0.06202349062435607,
Assault010,E_action_topk,30.0,,16177,430,2,1022,4853,1.0,0.6722113502935421,0.14156192046157015,R0 codec anchor at matched budget
Assault010,F_shot1_action,30.0,,16177,430,2,1022,4853,1.0,0.37181996086105673,0.0783020811868947,floor=430/4853 (8.9% of budget)
Assault010,G_shot2_action,30.0,,16177,430,2,1022,4853,1.0,0.3659491193737769,0.07706573253657531,floor=860/4853 (17.7% of budget)
Assault010,H_shot1_mid,30.0,,16177,430,2,1022,4853,1.0,0.30528375733855184,0.06429012981660828,floor=430/4853 (8.9% of budget)
Assault010,I_shot2_mid,30.0,,16177,430,2,1022,4853,1.0,0.30528375733855184,0.06429012981660828,floor=860/4853 (17.7% of budget)
Assault011,A_production,10.4458,,2288,62,1,586,239,1.0,0.10409556313993173,0.25523012552301255,natural retention
Assault011,C_uniform,5.0,,2288,62,1,586,114,1.0,0.04948805460750853,0.2543859649122807,
Assault011,D_random,5.0,0,2288,62,1,586,114,1.0,0.04948805460750853,0.2543859649122807,
Assault011,D_random,5.0,1,2288,62,1,586,114,1.0,0.04778156996587031,0.24561403508771928,
Assault011,D_random,5.0,2,2288,62,1,586,114,1.0,0.04778156996587031,0.24561403508771928,
Assault011,D_random,5.0,3,2288,62,1,586,114,1.0,0.05802047781569966,0.2982456140350877,
Assault011,D_random,5.0,4,2288,62,1,586,114,1.0,0.04948805460750853,0.2543859649122807,
Assault011,E_action_topk,5.0,,2288,62,1,586,114,1.0,0.04607508532423208,0.23684210526315788,R0 codec anchor at matched budget
Assault011,F_shot1_action,5.0,,2288,62,1,586,114,1.0,0.05460750853242321,0.2807017543859649,floor=62/114 (54.4% of budget)
Assault011,G_shot2_action,5.0,,2288,62,1,586,114,1.0,0.05460750853242321,0.2807017543859649,floor=114/114 (100.0% of budget)
Assault011,H_shot1_mid,5.0,,2288,62,1,586,114,1.0,0.052901023890784986,0.2719298245614035,floor=62/114 (54.4% of budget)
Assault011,I_shot2_mid,5.0,,2288,62,1,586,114,1.0,0.051194539249146756,0.2631578947368421,floor=114/114 (100.0% of budget)
Assault011,C_uniform,10.0,,2288,62,1,586,228,1.0,0.09897610921501707,0.2543859649122807,
Assault011,D_random,10.0,0,2288,62,1,586,228,1.0,0.08703071672354949,0.2236842105263158,
Assault011,D_random,10.0,1,2288,62,1,586,228,1.0,0.09215017064846416,0.23684210526315788,
Assault011,D_random,10.0,2,2288,62,1,586,228,1.0,0.09726962457337884,0.25,
Assault011,D_random,10.0,3,2288,62,1,586,228,1.0,0.10068259385665529,0.25877192982456143,
Assault011,D_random,10.0,4,2288,62,1,586,228,1.0,0.09385665529010238,0.2412280701754386,
Assault011,E_action_topk,10.0,,2288,62,1,586,228,1.0,0.10068259385665529,0.25877192982456143,R0 codec anchor at matched budget
Assault011,F_shot1_action,10.0,,2288,62,1,586,228,1.0,0.11433447098976109,0.29385964912280704,floor=62/228 (27.2% of budget)
Assault011,G_shot2_action,10.0,,2288,62,1,586,228,1.0,0.11604095563139932,0.2982456140350877,floor=124/228 (54.4% of budget)
Assault011,H_shot1_mid,10.0,,2288,62,1,586,228,1.0,0.10068259385665529,0.25877192982456143,floor=62/228 (27.2% of budget)
Assault011,I_shot2_mid,10.0,,2288,62,1,586,228,1.0,0.09897610921501707,0.2543859649122807,floor=124/228 (54.4% of budget)
Assault011,C_uniform,10.5,,2288,62,1,586,240,1.0,0.10409556313993173,0.25416666666666665,
Assault011,D_random,10.5,0,2288,62,1,586,240,1.0,0.08703071672354949,0.2125,
Assault011,D_random,10.5,1,2288,62,1,586,240,1.0,0.09385665529010238,0.22916666666666666,
Assault011,D_random,10.5,2,2288,62,1,586,240,1.0,0.10068259385665529,0.24583333333333332,
Assault011,D_random,10.5,3,2288,62,1,586,240,1.0,0.09897610921501707,0.24166666666666667,
Assault011,D_random,10.5,4,2288,62,1,586,240,1.0,0.09556313993174062,0.23333333333333334,
Assault011,E_action_topk,10.5,,2288,62,1,586,240,1.0,0.11262798634812286,0.275,R0 codec anchor at matched budget
Assault011,F_shot1_action,10.5,,2288,62,1,586,240,1.0,0.11774744027303755,0.2875,floor=62/240 (25.8% of budget)
Assault011,G_shot2_action,10.5,,2288,62,1,586,240,1.0,0.11604095563139932,0.2833333333333333,floor=124/240 (51.7% of budget)
Assault011,H_shot1_mid,10.5,,2288,62,1,586,240,1.0,0.10409556313993173,0.25416666666666665,floor=62/240 (25.8% of budget)
Assault011,I_shot2_mid,10.5,,2288,62,1,586,240,1.0,0.10580204778156997,0.25833333333333336,floor=124/240 (51.7% of budget)
Assault011,C_uniform,20.0,,2288,62,1,586,457,1.0,0.19965870307167236,0.25601750547045954,
Assault011,D_random,20.0,0,2288,62,1,586,457,1.0,0.17235494880546076,0.2210065645514223,
Assault011,D_random,20.0,1,2288,62,1,586,457,1.0,0.20819112627986347,0.26695842450765866,
Assault011,D_random,20.0,2,2288,62,1,586,457,1.0,0.1962457337883959,0.25164113785557984,
Assault011,D_random,20.0,3,2288,62,1,586,457,1.0,0.19965870307167236,0.25601750547045954,
Assault011,D_random,20.0,4,2288,62,1,586,457,1.0,0.18088737201365188,0.23194748358862144,
Assault011,E_action_topk,20.0,,2288,62,1,586,457,1.0,0.2525597269624573,0.3238512035010941,R0 codec anchor at matched budget
Assault011,F_shot1_action,20.0,,2288,62,1,586,457,1.0,0.2167235494880546,0.2778993435448578,floor=62/457 (13.6% of budget)
Assault011,G_shot2_action,20.0,,2288,62,1,586,457,1.0,0.2167235494880546,0.2778993435448578,floor=124/457 (27.1% of budget)
Assault011,H_shot1_mid,20.0,,2288,62,1,586,457,1.0,0.19965870307167236,0.25601750547045954,floor=62/457 (13.6% of budget)
Assault011,I_shot2_mid,20.0,,2288,62,1,586,457,1.0,0.20136518771331058,0.25820568927789933,floor=124/457 (27.1% of budget)
Assault011,C_uniform,30.0,,2288,62,1,586,686,1.0,0.2986348122866894,0.25510204081632654,
Assault011,D_random,30.0,0,2288,62,1,586,686,1.0,0.28668941979522183,0.24489795918367346,
Assault011,D_random,30.0,1,2288,62,1,586,686,1.0,0.30716723549488056,0.26239067055393583,
Assault011,D_random,30.0,2,2288,62,1,586,686,1.0,0.3037542662116041,0.2594752186588921,
Assault011,D_random,30.0,3,2288,62,1,586,686,1.0,0.2883959044368601,0.24635568513119532,
Assault011,D_random,30.0,4,2288,62,1,586,686,1.0,0.3122866894197952,0.26676384839650147,
Assault011,E_action_topk,30.0,,2288,62,1,586,686,1.0,0.3054607508532423,0.260932944606414,R0 codec anchor at matched budget
Assault011,F_shot1_action,30.0,,2288,62,1,586,686,1.0,0.33276450511945393,0.28425655976676384,floor=62/686 (9.0% of budget)
Assault011,G_shot2_action,30.0,,2288,62,1,586,686,1.0,0.3293515358361775,0.2813411078717201,floor=124/686 (18.1% of budget)
Assault011,H_shot1_mid,30.0,,2288,62,1,586,686,1.0,0.2986348122866894,0.25510204081632654,floor=62/686 (9.0% of budget)
Assault011,I_shot2_mid,30.0,,2288,62,1,586,686,1.0,0.3003412969283277,0.2565597667638484,floor=124/686 (18.1% of budget)
